nama_nms,nama_lokasi,id_merk,nama_ne,rack,shelf,slot,port,board,user,frekuensi,deskripsi
SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,24,,12LSC,IDLE,,3(RX/TX)
SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,29,,12LSC,IDLE,,3(RX/TX)-1
SBCS,PESAREN,2,188_SBCS3R_NOC-PSN_00,0,0,29,,12LSC,IN,,1(IN/OUT)
SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,29,,12LSC,IDLE,,3(RX/TX)
SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,33,,12LSC,IDLE,,3(RX/TX)-1
SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,33,,12LSC,IN,,1(IN/OUT TERAROUTER 192.800)
SBCS,TANJUNG BEMBAN,2,189_SBCS3R_NOC-TJBM_00,0,0,33,,12LSC,IDLE,,3(RX/TX)
SBCS,TANJUNG BEMBAN,1,189_SBCS3R_NOC-TJBM_00,0,0,12,,12LSC,IDLE,,3(RX/TX)-1
SBCS,TANJUNG BEMBAN,2,189_SBCS3R_NOC-TJBM_00,0,0,12,,12LSC,IN,,1(IN/OUT)
SBCS,TANJUNG BEMBAN,1,189_SBCS3R_NOC-TJBM_00,0,0,12,,12LSC,TERA,,3(RX/TX_TERA CKA-BTC)
SBCS,TANJUNG BEMBAN,1,189_SBCS3R_NOC-TJBM_00,0,0,16,,12LSC,TERA,,3(RX/TX_TERA CKA-BTC)-1
SBCS,TANJUNG BEMBAN,2,189_SBCS3R_NOC-TJBM_00,0,0,16,,12LSC,IN,,1(IN/OUT)
SBCS,BATAM CENTER,1,190_SBCS3R_NOC-BMC_00,0,0,16,,12LSC,TERA,,3(RX/TX_TERA CKA-BTC)
SBCS,BATAM CENTER,2,190_SBCS3R_NOC-BMC_00,0,0,12,,12LSC,TERA,,3(RX/TX_TERA CKA-BTC)-1
SBCS,BATAM CENTER,1,190_SBCS3R_NOC-BMC_00,0,0,12,,12LSC,IN,,1(IN/OUT_192.200)
SBCS,BATAM CENTER,2,190_SBCS3R_NOC-BMC_00,0,0,12,,12LSC,TERA,,3(RX/TX_Tera_BTC_0/2/0/0 to CKA_1/4/0/0 )
SBCS,BATAM CENTER,1,190_SBCS3R_NOC-BMC_00,0,0,16,,12LSC,TERA,,3(RX/TX_Tera_BTC_0/2/0/0 to CKA_1/4/0/0 )-1
SBCS,BATAM CENTER,2,190_SBCS3R_NOC-BMC_00,0,0,16,,12LSC,IN,,1(IN/OUT_192.800)
SBCS,PALEMBANG,2,226_SBCS_PGC_01,0,0,16,,12LSC,TERA,,3(RX/TX_Tera BTC_0/0/0/0 to CKA_1/7/0/0 )
SBCS,PALEMBANG,1,226_SBCS_PGC_01,0,0,20,,12LSC,TERA,,3(RX/TX_Tera BTC_0/0/0/0 to CKA_1/7/0/0 )-1
SBCS,PALEMBANG,2,226_SBCS_PGC_01,0,0,20,,12LSC,IN,,1(IN/OUT_192.400_DUMAI)
SBCS,PALEMBANG,1,226_SBCS_PGC_01,0,0,20,,12LSC,TERA,,3(RX/TX_Tera JTN-BTC)
SBCS,PALEMBANG,2,226_SBCS_PGC_01,0,0,24,,12LSC,TERA,,3(RX/TX_Tera JTN-BTC)-1
SBCS,PALEMBANG,1,226_SBCS_PGC_01,0,0,24,,12LSC,IN,,1(IN/OUT_192.500_DUMAI)
SBCS,PALEMBANG,2,226_SBCS_PGC_01,0,0,24,,12LSC,TERA,,3(RX/TX_Tera KBL_BTC_Via JTN JVBB HW)
SBCS,PALEMBANG,2,226_SBCS_PGC_01,0,0,29,,12LSC,TERA,,3(RX/TX_Tera KBL_BTC_Via JTN JVBB HW)-1
SBCS,PALEMBANG,2,226_SBCS_PGC_01,0,0,29,,12LSC,IN,,1(IN/OUT_192.400_CIKUPA)
SBCS,PALEMBANG,2,226_SBCS_PGC_01,0,0,29,,12LSC,TERA,,3(RX/TX_Tera JTN-BTC)
SBCS,PALEMBANG,2,226_SBCS_PGC_01,0,0,33,,12LSC,TERA,,3(RX/TX_Tera JTN-BTC)-1
SBCS,PALEMBANG,1,226_SBCS_PGC_01,0,0,33,,12LSC,IN,,1(IN/OUT_192.500_PGC_TO_CIKUPA)
SBCS,DUMAI,1,225_SBCS_DMI_01,0,0,33,,12LSC,TERA,,3(RX/TX Tera Kbl_Btc_Via Jtn)
SBCS,DUMAI,2,225_SBCS_DMI_01,0,0,1,,12LSC,TERA,,3(RX/TX Tera Kbl_Btc_Via Jtn)-1
SBCS,DUMAI,1,225_SBCS_DMI_01,0,0,1,,12LSC,IN,,1(IN/OUT_192.400_To_Pgc_Cka)
SBCS,DUMAI,1,225_SBCS_DMI_01,0,0,1,,12LSC,TERA,,"3(RX/TX_Tera_Jtn_Bds_Pt NE 230-0-1 192,1)"
SBCS,DUMAI,2,225_SBCS_DMI_01,0,0,5,,12LSC,TERA,,"3(RX/TX_Tera_Jtn_Bds_Pt NE 230-0-1 192,1)-1"
SBCS,DUMAI,2,225_SBCS_DMI_01,0,0,5,,12LSC,IN,,1(IN/OUT_192.500_To_Pgc_Cka)
SBCS,BATAM CENTER,1,254_SBCS3R_STO-BMC_01,0,2,5,,12LSC,TERA,,"3(RX/TX_TERA_BTC-KBL_PT_192,200_TO BTC)"
SBCS,BATAM CENTER,1,254_SBCS3R_STO-BMC_01,0,2,5,,12LSC,TERA,,"3(RX/TX_TERA_BTC-KBL_PT_192,200_TO BTC)-1"
SBCS,BATAM CENTER,1,254_SBCS3R_STO-BMC_01,0,2,5,,12LSC,IN,,1(IN/OUT-192.100- BTC - DGS)
SBCS,BATAM CENTER,1,254_SBCS3R_STO-BMC_01,0,2,5,,12LSC,TERA,,3(RX/TX TERA 100G JT-DGS PT NE 235-0-1 192.1 to DMI)
SBCS,BATAM CENTER,2,254_SBCS3R_STO-BMC_01,0,2,9,,12LSC,TERA,,3(RX/TX TERA 100G JT-DGS PT NE 235-0-1 192.1 to DMI)-1
SBCS,BATAM CENTER,2,254_SBCS3R_STO-BMC_01,0,2,9,,12LSC,IN,,1(IN/OUT-Freq 192.200- BTC- DGS)
SBCS,BUKIT DANGAS,2,255_SBCS3R_STO-BDS_00,0,1,9,,12LSC,TERA,,3(RX/TX Terra BDS to BTC)
SBCS,BUKIT DANGAS,1,255_SBCS3R_STO-BDS_00,0,1,1,,12LSC,TERA,,3(RX/TX Terra BDS to BTC)-1
SBCS,BUKIT DANGAS,2,255_SBCS3R_STO-BDS_00,0,1,1,,12LSC,IN,,1(IN/OUT-192.100- BDS- STO BTC)
SBCS,BUKIT DANGAS,2,255_SBCS3R_STO-BDS_00,0,1,1,,12LSC,TERA,,3(RX/TX TERA 100G JT-DGS (JT 1/2/0/0-DGS 0/0/0/0))
SBCS,BUKIT DANGAS,2,255_SBCS3R_STO-BDS_00,0,1,5,,12LSC,TERA,,3(RX/TX TERA 100G JT-DGS (JT 1/2/0/0-DGS 0/0/0/0))-1
SBCS,BUKIT DANGAS,2,255_SBCS3R_STO-BDS_00,0,1,5,,12LSC,IN,,1(IN/OUT-192.200 - BDS- STO BTC)
SBCS,PEMATANG SIANTAR,1,313_SBCS_Ring 1A_PSR_01,0,3,5,,12LSC,TERA,,3(RX/TX Tera BDS to BTC)
SBCS,PEMATANG SIANTAR,1,313_SBCS_Ring 1A_PSR_01,0,3,7,,15LTX,TERA,,3(RX/TX Tera BDS to BTC)-1
SBCS,PEMATANG SIANTAR,1,313_SBCS_Ring 1A_PSR_01,0,3,7,,15LTX,IN,,1(IN/OUT)
SBCS,PEMATANG SIANTAR,1,313_SBCS_Ring 1A_PSR_01,0,3,7,1,15LTX,METRO,,3(RX1/TX1 Metro Siantar to Tb. Tinggi)
SBCS,PEMATANG SIANTAR,1,313_SBCS_Ring 1A_PSR_01,0,3,7,2,15LTX,,,4(RX2/TX2 Metro Siantar to Tb. Tinggi)
SBCS,PEMATANG SIANTAR,2,313_SBCS_Ring 1A_PSR_01,0,3,7,3,15LTX,,,5(RX3/TX3)
SBCS,PEMATANG SIANTAR,1,313_SBCS_Ring 1A_PSR_01,0,3,7,4,15LTX,,,6(RX4/TX4)
SBCS,PEMATANG SIANTAR,2,313_SBCS_Ring 1A_PSR_01,0,3,7,5,15LTX,,,7(RX5/TX5)
SBCS,PEMATANG SIANTAR,2,313_SBCS_Ring 1A_PSR_01,0,3,7,6,15LTX,,,8(RX6/TX6)
SBCS,PEMATANG SIANTAR,2,313_SBCS_Ring 1A_PSR_01,0,3,7,7,15LTX,,,9(RX7/TX7)
SBCS,PEMATANG SIANTAR,2,313_SBCS_Ring 1A_PSR_01,0,3,7,8,15LTX,IDLE,,10(RX8/TX8)
SBCS,TEBING TINGGI,1,275_SBCS_Ring 1A_TGI_01,0,2,7,9,15LTX,IDLE,,11(RX9/TX9)
SBCS,TEBING TINGGI,2,275_SBCS_Ring 1A_TGI_01,0,2,7,10,15LTX,IDLE,,12(RX10/TX10)
SBCS,TEBING TINGGI,2,275_SBCS_Ring 1A_TGI_01,0,2,7,,15LTX,IN,,1(IN/OUT)
SBCS,TEBING TINGGI,1,275_SBCS_Ring 1A_TGI_01,0,2,7,1,15LTX,METRO,,3(RX1/TX1 Metro Tebing Tingg to Siantar)
SBCS,TEBING TINGGI,2,275_SBCS_Ring 1A_TGI_01,0,2,7,2,15LTX,,,4(RX2/TX2 Metro Tebing Tinggi to Siantar)
SBCS,TEBING TINGGI,2,275_SBCS_Ring 1A_TGI_01,0,2,7,3,15LTX,,,5(RX3/TX3)
SBCS,TEBING TINGGI,2,275_SBCS_Ring 1A_TGI_01,0,2,7,4,15LTX,,,6(RX4/TX4)
SBCS,TEBING TINGGI,1,275_SBCS_Ring 1A_TGI_01,0,2,7,5,15LTX,,,7(RX5/TX5)
SBCS,TEBING TINGGI,1,275_SBCS_Ring 1A_TGI_01,0,2,7,6,15LTX,,,8(RX6/TX6)
SBCS,TEBING TINGGI,1,275_SBCS_Ring 1A_TGI_01,0,2,7,7,15LTX,,,9(RX7/TX7)
SBCS,TEBING TINGGI,1,275_SBCS_Ring 1A_TGI_01,0,2,7,8,15LTX,IDLE,,10(RX8/TX8)
SBCS,TALANG KELAPA,1,192_SBCS_TKP_00,0,0,7,9,15LTX,IDLE,,11(RX9/TX9)
SBCS,TALANG KELAPA,1,192_SBCS_TKP_00,0,0,30,10,52TOM,IDLE,,12(RX10/TX10)
SBCS,TALANG KELAPA,1,192_SBCS_TKP_00,0,0,30,1,52TOM,METRO,,3(RX1/TX1 - ex ME2-D1-TLKA to CES-D1-MTK (cancel))
SBCS,TALANG KELAPA,1,192_SBCS_TKP_00,0,0,30,2,52TOM,,,4(RX2/TX2)
SBCS,TALANG KELAPA,2,192_SBCS_TKP_00,0,0,30,3,52TOM,,,5(RX3/TX3 - PG-PGP via NETRING TLK RING S5/P5 OTB TIELINE 69-70)
SBCS,TALANG KELAPA,2,192_SBCS_TKP_00,0,0,30,4,52TOM,,,6(RX4/TX4 - PG-PGP via NETRING TLK RING S5/P7 OTB TIELINE 71-72)
SBCS,TALANG KELAPA,2,192_SBCS_TKP_00,0,0,30,5,52TOM,,,7(RX5/TX5)
SBCS,TALANG KELAPA,1,192_SBCS_TKP_00,0,0,30,6,52TOM,,,8(RX6/TX6)
SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,30,7,52TOM,,,9(RX7/TX7 - INDOSAT PGP-TJN 1xSTM1)
SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,26,8,52TOM,,,10(RX8/TX8 - STM4 HUAWEI SDH TLK-PGP OSN1500)
SBCS,KALAPA,1,195_SBCS_KLP_00,0,0,26,1,52TOM,CES,,3(RX1/TX1 - CES- D1-KLPA TO ME-D1-PGP)
SBCS,KALAPA,1,195_SBCS_KLP_00,0,0,26,2,52TOM,,,4(RX2/TX2 - CES-D1-KLPA TO CES-D1-MTK)
SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,26,3,52TOM,,,5(RX3/TX3 - OLT GPON JEBUS)
SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,26,4,52TOM,,,6(RX4/TX4)
SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,26,5,52TOM,,,7(RX5/TX5)
SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,26,6,52TOM,,,8(RX6/TX6)
SBCS,KALAPA,1,195_SBCS_KLP_00,0,0,26,7,52TOM,,,9(RX7/TX7)
SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,29,8,52TOM,IDLE,,10(RX8/TX8)
SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,29,1,52TOM,IDLE,,3(RX1/TX1)
SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,29,2,52TOM,,,4(RX2/TX2)
SBCS,KALAPA,1,195_SBCS_KLP_00,0,0,29,3,52TOM,,,5(RX3/TX3)
SBCS,KALAPA,1,195_SBCS_KLP_00,0,0,29,4,52TOM,,,6(RX4/TX4)
SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,29,5,52TOM,,,7(RX5/TX5)
SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,29,6,52TOM,,,8(RX6/TX6)
SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,29,7,52TOM,,,9(RX7/TX7)
SBCS,MUNTOK,2,194_SBCS_MTK_01,0,0,26,8,52TOM,IDLE,,10(RX8/TX8)
SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,26,1,52TOM,IDLE,,3(RX1/TX1)
SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,26,2,52TOM,,,4(RX2/TX2)
SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,26,3,52TOM,,,5(RX3/TX3)
SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,26,4,52TOM,,,6(RX4/TX4)
SBCS,MUNTOK,2,194_SBCS_MTK_01,0,0,26,5,52TOM,,,7(RX5/TX5)
SBCS,MUNTOK,2,194_SBCS_MTK_01,0,0,26,6,52TOM,,,8(RX6/TX6)
SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,26,7,52TOM,,,9(RX7/TX7)
SBCS,MUNTOK,2,194_SBCS_MTK_01,0,0,29,8,52TOM,IDLE,,10(RX8/TX8)
SBCS,MUNTOK,2,194_SBCS_MTK_01,0,0,29,1,52TOM,CES,,3(RX1/TX1 - CES-D1-MTK TO ME2-D1-TLKA -cancel)
SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,29,2,52TOM,,,4(RX2/TX2 - DATIN MENTOK L2 SWITCH to ME-D1-PGPA 1-2-7)
SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,29,3,52TOM,,,5(RX3/TX3 - CES-D1-MTK TO CES-D1-KLP)
SBCS,MUNTOK,2,194_SBCS_MTK_01,0,0,29,4,52TOM,,,6(RX4/TX4)
SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,29,5,52TOM,,,7(RX5/TX5)
SBCS,MUNTOK,2,194_SBCS_MTK_01,0,0,29,6,52TOM,,,8(RX6/TX6 - OLT GPON C300 MENTOK)
SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,29,7,52TOM,,,9(RX7/TX7)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,8,8,52TOM,IDLE,,10(RX8/TX8)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,8,1,52TOM,DATIN,,3(RX1/TX1 - DATIN KOBA)
SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,8,2,52TOM,,,4(RX2/TX2 - CES-D1-TBI)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,8,3,52TOM,,,5(RX3/TX3 - CES-D1-KBA)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,8,4,52TOM,,,6(RX4/TX4 - PROPOSE OSASE PSRN)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,8,5,52TOM,,,7(RX5/TX5 - OLT C300 KOBA)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,8,6,52TOM,,,8(RX6/TX6 - OLT STO TOBOALI)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,8,7,52TOM,,,9(RX7/TX7 - P2P  PORT #7#8)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,27,8,52TOM,NMS,,10(RX8/TX8 - LAN NMS TBI)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,27,1,52TOM,CES,,3(RX1/TX1 - CES-D1-KLPA)
SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,27,2,52TOM,,,4(RX2/TX2 - OLT GPON JEBUS)
SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,27,3,52TOM,,,5(RX3/TX3 - IDLE)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,27,4,52TOM,,,6(RX4/TX4 - IDLE)
SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,27,5,52TOM,,,7(RX5/TX5 - PROPOSE TRUNK PKP-BLY via PESAREN)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,27,6,52TOM,,,8(RX6/TX6 - OLT-C300 MENTOK)
SBCS,TOBOALI,2,183_SBCS3R_NOC-TBI_00,0,0,27,7,52TOM,,,9(RX7/TX7 - INDOSAT PGP-TJN 1xSTM1)
SBCS,TOBOALI,2,183_SBCS3R_NOC-TBI_00,0,0,2,8,52TOM,,,10(RX8/TX8 - STM4 HUAWEI SDH TLK-PGP OSN1500)
SBCS,TOBOALI,1,183_SBCS3R_NOC-TBI_00,0,0,2,1,52TOM,DATIN,,3(RX1/TX1 - DATIN TOBOALI)
SBCS,TOBOALI,1,183_SBCS3R_NOC-TBI_00,0,0,2,2,52TOM,,,4(RX2/TX2 - OLT STO TOBOALI)
SBCS,TOBOALI,1,183_SBCS3R_NOC-TBI_00,0,0,2,3,52TOM,,,5(RX3/TX3)
SBCS,TOBOALI,1,183_SBCS3R_NOC-TBI_00,0,0,2,4,52TOM,,,6(RX4/TX4)
SBCS,TOBOALI,1,183_SBCS3R_NOC-TBI_00,0,0,2,5,52TOM,,,7(RX5/TX5)
SBCS,TOBOALI,1,183_SBCS3R_NOC-TBI_00,0,0,2,6,52TOM,,,8(RX6/TX6)
SBCS,KOBA,2,185_SBCS3R_STO-KB_00,0,0,2,7,52TOM,,,9(RX7/TX7)
SBCS,KOBA,1,185_SBCS3R_STO-KB_00,0,0,4,8,52TOM,,,10(RX8/TX8 LAN NMS)
SBCS,KOBA,2,185_SBCS3R_STO-KB_00,0,0,4,1,52TOM,,,3(RX1/TX2 - L2 SWITCH KOBA)
SBCS,KOBA,2,185_SBCS3R_STO-KB_00,0,0,4,2,52TOM,,,4(RX2/TX2 - CES-D1-KBA)
SBCS,KOBA,1,185_SBCS3R_STO-KB_00,0,0,4,3,52TOM,,,5(RX3/TX3 - OLT C300 KOBA)
SBCS,KOBA,2,185_SBCS3R_STO-KB_00,0,0,4,4,52TOM,,,6(RX4/TX4)
SBCS,KOBA,2,185_SBCS3R_STO-KB_00,0,0,4,5,52TOM,,,7(RX5/TX5)
SBCS,KOBA,2,185_SBCS3R_STO-KB_00,0,0,4,6,52TOM,,,8(RX6/TX6)
SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,4,7,52TOM,,,9(RX7/TX7)
SBCS,PESAREN,2,188_SBCS3R_NOC-PSN_00,0,0,8,8,52TOM,IDLE,,10(RX8/TX8)
SBCS,PESAREN,2,188_SBCS3R_NOC-PSN_00,0,0,8,1,52TOM,IDLE,,3(RX1/TX1)
SBCS,PESAREN,2,188_SBCS3R_NOC-PSN_00,0,0,8,2,52TOM,,,4(RX2/TX2)
SBCS,PESAREN,2,188_SBCS3R_NOC-PSN_00,0,0,8,3,52TOM,,,5(RX3/TX3)
SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,8,4,52TOM,,,6(RX4/TX4)
SBCS,PESAREN,2,188_SBCS3R_NOC-PSN_00,0,0,8,5,52TOM,,,7(RX5/TX5)
SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,8,6,52TOM,,,8(RX6/TX6)
SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,8,7,52TOM,,,9(RX7/TX7)
SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,19,8,52TOM,IDLE,,10(RX8/TX8)
SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,19,1,52TOM,METRO,,3(RX1/TX1 METRO PGC to CES BELINYU TC di PESAREN)
SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,19,2,52TOM,,,4(RX2/TX2)
SBCS,PALEMBANG,2,244_SBCS_PGC_02,0,0,19,3,52TOM,,,5(RX3/TX3)
SBCS,PALEMBANG,2,244_SBCS_PGC_02,0,0,19,4,52TOM,,,6(RX4/TX4)
SBCS,PALEMBANG,2,244_SBCS_PGC_02,0,0,19,5,52TOM,,,7(RX5/TX5)
SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,19,6,52TOM,,,8(RX6/TX6)
SBCS,TALANG KELAPA,2,192_SBCS_TKP_00,0,0,19,7,52TOM,,,9(RX7/TX7)
SBCS,TALANG KELAPA,1,192_SBCS_TKP_00,0,0,29,8,52TQX,IDLE,,10(RX8/TX8)
SBCS,TALANG KELAPA,2,192_SBCS_TKP_00,0,0,29,1,52TQX,METRO,,3(RX1/TX1 - TRUNK_ME3-D1-TLKA/4/1/2_ME-D1-PGPA/GE-2/1/2)
SBCS,TALANG KELAPA,2,192_SBCS_TKP_00,0,0,29,2,52TQX,TSEL,,4(RX2/TX2 - STM64 TELKOMSEL TLK-PGP)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,29,3,52TQX,TSEL,,5(RX3/TX3 - 10G TSEL TLK-PGP-CKA-TBS)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,1,4,52TQX,,,6(RX4/TX4 - NO XFP)
SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,1,1,52TQX,METRO,,3(RX1/TX1 - TRUNK 10G ME-D1-PGPA to ME-D1-TJKA via JATINEGARA)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,1,2,52TQX,,,4(RX2/TX2 - TRAFIK IUCS TELKOMSEL PG-JKT TBS)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,1,3,52TQX,TSEL,,5(RX3/TX3 - TELSEL P.PINANG_BUARAN_JTN_193.100 PORT 6)
SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,26,4,52TQX,,,6(RX4/TX4)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,26,1,52TQX,METRO,,3(RX1/TX1 - TRUNK_ME3-D1-TLKA/4/1/2_ME-D1-PGPA/GE-2/1/2)
SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,26,2,52TQX,TSEL,,4(RX2/TX2 - STM64 TELKOMSEL TLK-PGP)
SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,26,3,52TQX,,,5(RX3/TX3 - TELKOMSEL TLK-PGP-CKA-TBS)
SBCS,PESAREN,2,188_SBCS3R_NOC-PSN_00,0,0,1,4,52TQX,,,6(RX4/TX4 - IDLE NO XFP)
SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,1,1,52TQX,IDLE,,3(RX1/TX1)
SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,1,2,52TQX,,,4(RX2/TX2_ME PGPA 2/1/1 - PGCA 3/1/2 kontingensi (TC 258_TQX-13#1))
SBCS,LAMPUNG,1,242_SBCS_BLP_00,0,0,1,3,52TQX,,,5(RX3/TX3)
SBCS,LAMPUNG,1,242_SBCS_BLP_00,0,0,25,4,52TQX,,,6(RX4/TX4_TSEL JB-DLD kaki ke-3 (TC 258_14#3))
SBCS,LAMPUNG,1,242_SBCS_BLP_00,0,0,25,1,52TQX,,,3(RX1/TX1-METRO TJP_3/1/1-BDL_4/1/4)
SBCS,LAMPUNG,1,242_SBCS_BLP_00,0,0,25,2,52TQX,,,4(RX2/TX2)
SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,25,3,52TQX,,,5(RX3/TX3 (EKSPAND TRUNK METRO BDL-PGC #3))
SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,5,4,54TSC,,,6(RX4/TX4 (EKSPAND TRUNK METRO BDL-PGC #4))
SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,5,,54TSC,TERA,,3(RX1/TX1_TERA PBR_0/1/0/0-PG_0/6/0/0)
SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,18,,54TSC,TERA,,3(RX1/TX1_TERA PBR_0/1/0/0-PG_0/6/0/0)-1
SBCS,PEKANBARU,2,250_SBCS_PKB_01,0,0,18,,54TSC,TERA,,3(RX1/TX1_TERA PGC_0/4/0/0 to PE_BTC_GW_0/10/0/0)
SBCS,PEKANBARU,2,250_SBCS_PKB_01,0,0,23,,54TSC,TERA,,3(RX1/TX1_TERA PGC_0/4/0/0 to PE_BTC_GW_0/10/0/0)-1
SBCS,DUMAI,1,252_SBCS_DMI_02,0,0,23,,54TSC,TERA,,3(RX1/TX1_TERA PBR_0/1/0/0-PGC_0/6/0/0)
SBCS,DUMAI,2,252_SBCS_DMI_02,0,0,30,,54TSC,TERA,,3(RX1/TX1_TERA PBR_0/1/0/0-PGC_0/6/0/0)-1
SBCS,DUMAI,1,252_SBCS_DMI_02,0,0,30,,54TSC,IDLE,,3(RX1/TX1)
SBCS,DUMAI,1,252_SBCS_DMI_02,0,0,32,,54TSC,IDLE,,3(RX1/TX1)-1
SBCS,BATAM CENTER,1,259_SBCS3R_BMC_00,0,0,32,,54TSC,TERA,,3(RX1/TX1 hub T_BDS_0/15/0/0-T_PBR_0/6/0/0)
SBCS,BATAM CENTER,1,259_SBCS3R_BMC_00,0,0,20,,54TSC,TERA,,3(RX1/TX1 hub T_BDS_0/15/0/0-T_PBR_0/6/0/0)-1
SBCS,BATAM CENTER,1,259_SBCS3R_BMC_00,0,0,20,,54TSC,TERA,,3(RX1/TX1_TERA PG_0/4/0/0-PE3_BTC_GW0/10/0/0)
SBCS,BATAM CENTER,1,259_SBCS3R_BMC_00,0,0,31,,54TSC,TERA,,3(RX1/TX1_TERA PG_0/4/0/0-PE3_BTC_GW0/10/0/0)-1
SBCS,BATAM CENTER,1,259_SBCS3R_BMC_00,0,0,31,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_1)
SBCS,BATAM CENTER,2,259_SBCS3R_BMC_00,0,0,33,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_1)-1
SBCS,BATAM CENTER,1,259_SBCS3R_BMC_00,0,0,33,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_2)
SBCS,BATAM CENTER,1,259_SBCS3R_BMC_00,0,0,36,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_2)-1
SBCS,CIKUPA,2,256_SBCS3R_STO-CKA_01,0,0,36,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_3)
SBCS,CIKUPA,1,256_SBCS3R_STO-CKA_01,0,0,25,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_3)-1
SBCS,CIKUPA,2,256_SBCS3R_STO-CKA_01,0,0,25,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_1)
